url_path,views_total,views_unique
/mponagandla/Python-Resume-Generator,8,3
/mponagandla/Python-Resume-Generator/pulls,4,2
/mponagandla/Python-Resume-Generator/issues,4,1
/mponagandla/Python-Resume-Generator/pull/17,1,1
