url_path,views_total,views_unique
/mponagandla/Python-Resume-Generator,12,5
/mponagandla/Python-Resume-Generator/blob/d6b11765416a5be4b9b0765597338824b56aeab3/README.md,2,2
/mponagandla/Python-Resume-Generator/blob/master/resume_agent.py,1,1
